prodtaken,age,typeofcontact,citytier,durationofpitch,occupation,gender,numberofpersonvisiting,numberoffollowups,productpitched,preferredpropertystar,maritalstatus,numberoftrips,passport,pitchsatisfactionscore,owncar,numberofchildrenvisiting,designation,monthlyincome
1,37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Divorced,3,1,2,1,1,Senior Manager,29003
0,34,Self Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Unmarried,2,0,4,0,1,Manager,25627
1,38,Self Enquiry,3,7,Salaried,Male,3,5,Standard,3,Divorced,7,0,2,1,2,Senior Manager,29287
0,46,Company Invited,1,11,Salaried,Male,3,4,Deluxe,4,Divorced,3,0,4,1,2,Manager,23125
0,30,Company Invited,3,27,Large Business,Female,3,4,Basic,3,Divorced,3,0,3,0,2,Executive,20835
0,36,Self Enquiry,3,25,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,4,1,1,Manager,23279
1,59,Self Enquiry,1,9,Large Business,Male,3,4,Basic,3,Single,6,0,2,1,2,Executive,21157
0,54,Self Enquiry,3,9,Small Business,Male,3,4,Super Deluxe,3,Married,8,0,3,1,1,AVP,33530
0,31,Self Enquiry,3,15,Salaried,Male,4,4,Standard,3,Married,7,0,3,1,1,Senior Manager,25942
0,39,Company Invited,3,17,Large Business,Female,3,4,Deluxe,3,Unmarried,3,1,3,0,2,Manager,24344
0,36,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,8,0,5,0,2,Senior Manager,26501
0,40,Self Enquiry,3,9,Salaried,Male,3,2,Standard,3,Unmarried,2,0,2,1,2,Senior Manager,26558
1,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,3,AVP,31872
0,48,Company Invited,1,23,Small Business,Male,4,2,Deluxe,3,Married,3,1,2,0,1,Manager,23745
0,37,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Married,6,0,3,1,1,Manager,23757
1,32,Company Invited,1,16,Small Business,Male,3,5,Basic,5,Single,2,1,3,1,1,Executive,20999
1,30,Self Enquiry,1,17,Salaried,Female,4,5,Basic,5,Single,8,1,5,1,2,Executive,21082
0,34,Self Enquiry,1,20,Salaried,Female,3,4,Basic,3,Unmarried,5,0,3,1,1,Executive,22130
0,46,Self Enquiry,1,7,Small Business,Female,4,4,Basic,3,Married,5,0,5,0,2,Executive,20948
0,34,Company Invited,1,7,Salaried,Female,3,2,Deluxe,4,Divorced,3,1,3,0,2,Manager,24166
0,28,Self Enquiry,1,23,Large Business,Female,3,4,Basic,4,Divorced,2,0,2,1,1,Executive,21489
0,46,Company Invited,1,30,Salaried,Male,3,4,Deluxe,5,Divorced,3,1,2,1,1,Manager,22311
0,48,Self Enquiry,3,11,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,3,1,2,Manager,22841
1,31,Self Enquiry,1,29,Salaried,Female,3,4,Basic,3,Divorced,6,1,2,0,2,Executive,20810
0,51,Self Enquiry,1,31,Salaried,Male,4,4,Super Deluxe,3,Divorced,5,1,4,0,1,AVP,32651
0,39,Company Invited,1,17,Small Business,Male,4,4,Basic,3,Divorced,2,0,5,0,3,Executive,21362
0,47,Self Enquiry,1,14,Small Business,Male,4,4,Standard,3,Married,8,0,2,0,3,Senior Manager,29523
0,25,Self Enquiry,1,24,Small Business,Female,3,5,Deluxe,3,Married,3,0,3,1,2,Manager,23055
1,36,Self Enquiry,1,21,Salaried,Male,3,5,Basic,4,Married,3,1,5,1,2,Executive,22421
0,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Divorced,3,0,5,1,3,Manager,22826
0,55,Self Enquiry,1,24,Large Business,Female,3,4,Standard,3,Divorced,2,0,5,1,1,Senior Manager,29417
0,36,Self Enquiry,1,32,Small Business,Female,3,4,Standard,3,Married,3,1,3,1,2,Senior Manager,29066
0,31,Self Enquiry,1,15,Salaried,Female,4,2,Standard,5,Divorced,2,1,2,0,3,Senior Manager,30094
1,21,Self Enquiry,1,18,Small Business,Female,4,5,Basic,5,Unmarried,3,1,3,0,2,Executive,21278
1,31,Company Invited,1,12,Small Business,Female,3,4,Basic,4,Single,2,0,3,0,1,Executive,21100
0,27,Self Enquiry,1,9,Small Business,Male,3,2,Deluxe,3,Divorced,3,0,3,1,2,Manager,24150
0,23,Self Enquiry,1,15,Salaried,Male,4,6,Basic,5,Divorced,3,0,2,1,1,Executive,21129
0,49,Self Enquiry,1,13,Salaried,Male,4,5,Deluxe,3,Unmarried,4,0,2,0,1,Manager,22918
0,49,Self Enquiry,1,11,Salaried,Male,4,5,Standard,3,Single,2,0,5,1,2,Senior Manager,29677
0,42,Self Enquiry,1,14,Small Business,Female,3,4,Deluxe,3,Unmarried,8,0,3,1,1,Manager,23681
0,40,Self Enquiry,1,7,Salaried,Female,4,5,Super Deluxe,3,Divorced,3,0,3,0,2,AVP,31420
0,28,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,3,Divorced,2,0,5,0,2,Manager,22905
0,36,Self Enquiry,1,17,Salaried,Male,3,4,Basic,3,Married,3,0,5,1,1,Executive,22595
0,51,Self Enquiry,1,16,Salaried,Male,4,4,Basic,3,Divorced,6,0,5,1,1,Executive,21058
0,60,Self Enquiry,1,9,Salaried,Female,4,5,Super Deluxe,3,Single,5,1,5,0,3,AVP,32404
1,38,Self Enquiry,1,18,Small Business,Female,4,6,Deluxe,4,Divorced,7,0,4,1,1,Manager,23455
0,56,Company Invited,1,25,Small Business,Male,4,4,Deluxe,4,Divorced,5,1,5,1,3,Manager,25063
0,39,Self Enquiry,3,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,1,3,1,2,Manager,25539
1,27,Company Invited,3,36,Small Business,Male,4,6,Deluxe,5,Unmarried,2,0,3,0,1,Manager,23647
0,45,Self Enquiry,3,35,Small Business,Female,3,2,Super Deluxe,3,Divorced,5,1,2,1,2,AVP,31998
0,51,Company Invited,3,7,Salaried,Female,4,4,Deluxe,3,Divorced,2,0,2,1,2,Manager,25025
1,37,Self Enquiry,1,23,Salaried,Female,3,2,Basic,5,Unmarried,3,0,2,1,1,Executive,21421
0,40,Company Invited,1,29,Small Business,Female,3,4,Standard,5,Single,3,1,5,1,1,Senior Manager,29558
0,34,Company Invited,3,15,Salaried,Female,3,5,Basic,3,Single,2,0,2,1,2,Executive,21020
0,33,Company Invited,1,36,Small Business,Female,4,4,Basic,3,Unmarried,2,0,3,1,1,Executive,22703
0,35,Self Enquiry,3,7,Small Business,Male,4,2,Deluxe,3,Married,2,0,5,1,3,Manager,28403
0,60,Self Enquiry,3,7,Large Business,Male,4,4,Standard,3,Divorced,5,1,2,0,2,Senior Manager,30582
0,46,Self Enquiry,2,31,Small Business,Male,3,4,Basic,4,Single,3,0,4,0,1,Executive,20855
0,54,Company Invited,3,9,Small Business,Female,3,5,Standard,4,Divorced,4,0,2,0,2,Senior Manager,26203
1,37,Self Enquiry,1,22,Salaried,Male,3,4,Deluxe,3,Married,2,0,4,0,1,Manager,23512
1,27,Company Invited,1,9,Salaried,Male,3,4,Basic,5,Divorced,8,1,5,1,1,Executive,20720
0,35,Self Enquiry,3,17,Salaried,Female,3,4,Basic,3,Divorced,3,1,2,0,2,Executive,20898
0,39,Company Invited,1,10,Salaried,Male,3,4,Basic,3,Divorced,5,0,3,1,2,Executive,21499
0,38,Self Enquiry,1,10,Salaried,Female,3,4,Deluxe,4,Unmarried,5,0,4,1,1,Manager,22785
0,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074
0,27,Company Invited,1,7,Small Business,Female,4,5,Basic,3,Married,3,0,2,1,1,Executive,20685
0,55,Self Enquiry,3,9,Salaried,Female,3,5,Standard,3,Divorced,8,0,5,1,1,Senior Manager,29364
0,57,Company Invited,1,16,Small Business,Female,4,4,Basic,3,Divorced,4,0,2,0,1,Executive,21620
0,37,Self Enquiry,1,19,Small Business,Female,3,5,Standard,3,Unmarried,2,0,2,1,1,Senior Manager,27536
0,44,Self Enquiry,3,32,Small Business,Male,4,5,Standard,3,Married,7,0,4,1,2,Senior Manager,29476
1,21,Company Invited,3,16,Small Business,Female,3,4,Basic,3,Single,3,1,4,0,1,Executive,21001
1,22,Self Enquiry,1,17,Salaried,Female,3,5,Basic,5,Single,3,0,3,1,1,Executive,20094
0,47,Self Enquiry,1,15,Salaried,Female,4,5,Deluxe,5,Married,2,1,2,1,3,Manager,23293
1,52,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Divorced,2,1,2,1,2,Executive,21139
1,29,Company Invited,1,31,Large Business,Male,4,5,Standard,5,Unmarried,3,0,2,0,1,Senior Manager,27400
0,27,Self Enquiry,1,7,Small Business,Male,3,5,Basic,5,Divorced,3,0,3,0,2,Executive,22633
0,31,Self Enquiry,1,27,Salaried,Male,3,4,Deluxe,5,Divorced,2,0,4,1,1,Manager,28635
0,42,Self Enquiry,1,14,Large Business,Female,3,2,Basic,3,Divorced,3,0,3,1,2,Executive,22054
0,39,Self Enquiry,1,24,Salaried,Female,4,5,Standard,3,Divorced,2,0,2,0,3,Senior Manager,27501
0,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Divorced,6,0,3,1,2,Senior Manager,29000
0,28,Company Invited,1,15,Salaried,Male,3,6,Basic,3,Divorced,3,0,2,1,2,Executive,23299
0,56,Company Invited,1,9,Salaried,Male,4,4,Standard,4,Divorced,5,0,2,1,2,Senior Manager,29654
0,29,Self Enquiry,1,17,Salaried,Female,3,4,Deluxe,3,Unmarried,5,0,4,1,2,Manager,22338
1,45,Self Enquiry,2,7,Small Business,Male,4,5,Standard,5,Divorced,2,0,4,1,1,Senior Manager,29160
0,34,Self Enquiry,1,12,Salaried,Male,3,5,Standard,3,Married,6,0,3,0,1,Senior Manager,25797
1,36,Self Enquiry,3,11,Large Business,Male,3,4,Standard,5,Unmarried,2,1,4,1,2,Senior Manager,28260
1,34,Company Invited,1,36,Small Business,Female,3,5,Deluxe,3,Unmarried,3,0,5,1,1,Manager,23186
0,29,Self Enquiry,1,22,Salaried,Male,3,4,Basic,3,Married,3,0,4,1,2,Executive,20885
0,35,Company Invited,1,10,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,1,1,Manager,26434
0,38,Self Enquiry,3,17,Salaried,Female,3,5,Deluxe,3,Married,4,1,4,0,1,Manager,25372
1,26,Self Enquiry,1,11,Large Business,Male,3,4,Basic,3,Divorced,3,1,3,1,1,Executive,22369
1,27,Self Enquiry,1,28,Small Business,Male,3,4,Basic,3,Married,3,0,5,1,2,Executive,21055
1,34,Self Enquiry,1,32,Small Business,Male,3,5,Basic,4,Single,6,1,4,0,1,Executive,20991
1,29,Company Invited,1,7,Small Business,Male,3,5,Basic,4,Married,3,0,4,0,1,Executive,21274
1,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406
0,34,Company Invited,3,14,Salaried,Female,2,4,Deluxe,4,Divorced,2,0,4,1,1,Manager,22980
0,35,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,5,0,2,1,1,Executive,21657
0,49,Company Invited,1,7,Small Business,Male,3,2,Super Deluxe,3,Single,4,0,2,0,1,AVP,35563
0,46,Company Invited,3,16,Salaried,Female,4,5,Deluxe,3,Divorced,3,0,3,0,1,Manager,24271
0,53,Self Enquiry,1,14,Salaried,Male,3,4,Standard,4,Single,2,0,3,1,2,Senior Manager,29123
0,39,Self Enquiry,3,17,Small Business,Male,4,5,Standard,3,Married,2,1,3,1,1,Senior Manager,27418
0,30,Self Enquiry,1,35,Salaried,Female,4,4,Basic,3,Married,6,0,5,0,2,Executive,21192
0,29,Self Enquiry,1,10,Small Business,Female,4,4,Standard,4,Married,2,0,4,0,1,Senior Manager,26333
0,39,Self Enquiry,3,9,Small Business,Male,3,4,Standard,4,Unmarried,2,0,4,1,1,Senior Manager,26029
0,44,Company Invited,1,34,Salaried,Female,3,4,Standard,5,Divorced,2,0,4,0,1,Senior Manager,29498
1,40,Company Invited,1,9,Salaried,Male,3,4,Super Deluxe,3,Married,2,0,3,1,1,AVP,30847
0,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304
0,22,Self Enquiry,1,7,Large Business,Female,4,5,Basic,4,Single,3,1,5,0,3,Executive,20748
0,40,Company Invited,1,16,Salaried,Male,4,4,Deluxe,4,Unmarried,22,0,2,1,1,Manager,25460
0,37,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,3,1,1,Manager,26457
0,32,Company Invited,3,27,Salaried,Male,4,2,Basic,3,Divorced,2,0,5,1,2,Executive,21469
0,29,Self Enquiry,1,9,Salaried,Male,4,5,Basic,4,Divorced,2,0,2,0,3,Executive,21879
0,36,Company Invited,3,18,Small Business,Male,3,4,Deluxe,3,Married,3,0,5,0,1,Manager,23646
0,50,Self Enquiry,3,15,Large Business,Male,3,5,Super Deluxe,4,Divorced,8,0,4,1,1,AVP,31798
0,35,Company Invited,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,4,1,3,Manager,22711
0,30,Company Invited,1,17,Salaried,Female,4,4,Basic,4,Married,2,0,5,1,1,Executive,21969
0,43,Self Enquiry,1,36,Small Business,Male,3,6,Deluxe,3,Unmarried,6,0,3,1,1,Manager,22950
0,30,Self Enquiry,1,15,Small Business,Male,4,5,Deluxe,3,Divorced,3,1,3,0,1,Manager,23734
0,39,Self Enquiry,2,7,Salaried,Male,3,2,Basic,3,Divorced,3,0,4,1,1,Executive,21522
0,29,Company Invited,1,13,Salaried,Male,3,5,Basic,3,Married,3,1,4,1,1,Executive,21381
1,19,Company Invited,1,15,Small Business,Male,4,4,Basic,3,Single,3,0,5,0,1,Executive,20582
1,34,Self Enquiry,3,16,Small Business,Female,4,4,Deluxe,5,Unmarried,2,1,3,0,2,Manager,26902
0,42,Self Enquiry,1,19,Salaried,Male,3,4,Basic,3,Divorced,5,1,3,1,1,Executive,23444
1,32,Company Invited,1,22,Small Business,Male,4,4,Basic,3,Divorced,3,0,4,1,3,Executive,21288
0,38,Self Enquiry,1,32,Small Business,Female,3,5,Deluxe,3,Married,2,0,3,0,2,Manager,24409
0,28,Self Enquiry,1,13,Salaried,Male,3,5,Basic,3,Divorced,3,0,2,1,2,Executive,21217
0,35,Self Enquiry,3,16,Salaried,Female,4,4,Deluxe,3,Divorced,3,0,2,1,3,Manager,24392
0,36,Self Enquiry,2,15,Large Business,Male,4,4,Basic,3,Unmarried,3,0,5,0,2,Executive,23001
1,30,Self Enquiry,3,30,Salaried,Female,3,5,Standard,5,Divorced,3,0,3,0,1,Senior Manager,26014
0,41,Company Invited,1,16,Small Business,Female,3,4,Standard,3,Single,2,0,4,0,1,Senior Manager,32177
1,43,Company Invited,3,19,Salaried,Male,3,4,Super Deluxe,5,Single,2,1,5,1,2,AVP,32436
0,43,Self Enquiry,3,11,Small Business,Male,3,4,Deluxe,5,Unmarried,2,0,5,1,2,Manager,23833
0,36,Self Enquiry,1,7,Small Business,Male,3,5,Basic,3,Divorced,8,0,2,1,2,Executive,20936
0,25,Self Enquiry,1,31,Small Business,Male,3,4,Basic,4,Unmarried,2,0,5,1,1,Executive,22275
1,29,Self Enquiry,1,19,Salaried,Female,4,4,Basic,3,Divorced,3,1,4,1,1,Executive,21193
0,27,Self Enquiry,1,10,Small Business,Male,3,2,Basic,3,Divorced,3,0,5,1,2,Executive,23098
0,31,Self Enquiry,3,17,Small Business,Male,4,5,Deluxe,3,Divorced,3,0,2,1,1,Manager,25256
0,41,Company Invited,1,33,Small Business,Female,4,5,Deluxe,3,Divorced,5,1,2,1,1,Manager,23100
0,36,Self Enquiry,1,9,Salaried,Male,3,5,Standard,4,Married,4,0,4,1,1,Senior Manager,28952
0,35,Company Invited,1,7,Small Business,Male,4,5,Deluxe,5,Unmarried,2,0,2,1,3,Manager,24021
0,36,Company Invited,1,11,Salaried,Male,3,5,Basic,3,Divorced,3,0,2,1,1,Executive,21054
1,44,Self Enquiry,3,16,Small Business,Female,3,6,Deluxe,3,Unmarried,2,0,2,1,2,Manager,24024
0,33,Company Invited,3,9,Salaried,Female,4,4,Basic,5,Married,3,0,3,0,2,Executive,21505
0,30,Self Enquiry,1,13,Small Business,Female,3,4,Basic,3,Divorced,3,0,3,0,1,Executive,21809
0,20,Self Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,3,0,3,0,1,Executive,21230
0,46,Self Enquiry,1,14,Small Business,Female,3,4,Basic,3,Divorced,6,1,3,1,1,Executive,23155
0,38,Self Enquiry,1,7,Salaried,Female,3,5,Deluxe,3,Divorced,3,0,2,1,2,Manager,25152
0,21,Self Enquiry,1,10,Salaried,Male,3,5,Basic,3,Unmarried,3,0,3,0,2,Executive,21711
1,45,Self Enquiry,1,17,Salaried,Male,4,4,Basic,3,Unmarried,3,1,3,1,3,Executive,21614
0,30,Self Enquiry,1,22,Salaried,Female,4,6,Basic,3,Divorced,2,1,5,1,1,Executive,20846
1,23,Company Invited,1,10,Salaried,Male,3,5,Basic,3,Divorced,2,1,3,0,1,Executive,21531
0,45,Company Invited,1,24,Salaried,Male,4,6,Basic,3,Single,4,0,4,1,1,Executive,20968
0,34,Self Enquiry,2,9,Salaried,Male,3,4,Basic,3,Divorced,3,0,2,0,1,Executive,22278
1,42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,1,1,Executive,20785
0,31,Self Enquiry,3,36,Salaried,Male,4,4,Deluxe,5,Married,2,0,2,1,2,Manager,22793
0,41,Company Invited,3,9,Small Business,Male,4,4,Deluxe,4,Divorced,7,0,4,1,3,Manager,23005
0,29,Self Enquiry,1,26,Small Business,Male,4,5,Basic,5,Divorced,3,0,3,1,3,Executive,21874
0,36,Self Enquiry,3,24,Salaried,Male,4,4,Deluxe,5,Divorced,5,1,3,1,2,Manager,27644
1,25,Self Enquiry,1,24,Salaried,Female,4,4,Basic,4,Divorced,3,0,2,0,2,Executive,20888
0,34,Company Invited,3,32,Small Business,Female,3,4,Deluxe,3,Divorced,3,0,3,0,2,Manager,23217
0,37,Self Enquiry,1,13,Salaried,Male,3,6,Basic,3,Married,3,0,2,0,1,Executive,21419
0,31,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,0,5,1,2,Manager,22169
0,45,Self Enquiry,1,36,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,5,1,2,Manager,23219
0,21,Self Enquiry,3,28,Small Business,Male,3,2,Basic,3,Unmarried,3,0,3,0,1,Executive,21356
0,47,Self Enquiry,1,9,Large Business,Male,3,4,Deluxe,3,Married,4,0,2,1,1,Manager,26057
0,43,Company Invited,2,9,Small Business,Male,4,2,Deluxe,5,Divorced,2,0,2,0,3,Manager,24950
0,61,Self Enquiry,3,14,Small Business,Male,3,2,Deluxe,3,Married,2,1,5,0,1,Manager,23898
0,33,Company Invited,1,20,Salaried,Female,4,5,Basic,4,Divorced,3,0,5,0,1,Executive,21421
0,33,Company Invited,1,9,Salaried,Female,3,4,Deluxe,3,Unmarried,6,1,5,1,2,Manager,23676
0,37,Self Enquiry,1,7,Large Business,Female,4,6,Standard,5,Married,4,1,2,1,3,Senior Manager,28930
0,34,Self Enquiry,1,16,Small Business,Male,3,4,Basic,3,Divorced,2,0,2,1,1,Executive,21459
0,41,Self Enquiry,3,17,Large Business,Female,3,5,Deluxe,4,Married,2,0,5,1,1,Manager,25530
0,26,Self Enquiry,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,23628
0,31,Self Enquiry,1,7,Small Business,Male,4,4,Basic,4,Divorced,2,1,4,1,3,Executive,22257
0,43,Company Invited,1,33,Small Business,Female,3,4,Standard,5,Divorced,5,1,3,0,2,Senior Manager,31869
0,36,Company Invited,3,15,Small Business,Female,4,5,Standard,3,Divorced,6,1,5,1,3,Senior Manager,29055
0,28,Self Enquiry,1,21,Salaried,Male,3,4,Basic,5,Divorced,3,1,4,1,1,Executive,20913
0,55,Company Invited,1,7,Salaried,Female,3,4,Standard,3,Married,2,0,5,1,2,Senior Manager,29180
0,45,Self Enquiry,1,9,Salaried,Female,4,2,Basic,3,Divorced,3,0,4,1,1,Executive,20689
1,20,Company Invited,1,17,Small Business,Female,4,5,Basic,4,Single,3,1,5,1,2,Executive,20537
0,30,Self Enquiry,1,7,Salaried,Female,4,4,Basic,3,Married,3,0,2,0,3,Executive,22438
0,32,Self Enquiry,1,18,Small Business,Male,4,4,Deluxe,5,Divorced,3,1,2,0,3,Manager,25511
0,32,Self Enquiry,1,31,Small Business,Female,4,5,Deluxe,5,Unmarried,3,0,5,0,3,Manager,25490
0,60,Self Enquiry,3,10,Salaried,Female,3,5,Deluxe,3,Unmarried,7,0,3,0,1,Manager,23849
0,37,Company Invited,1,10,Large Business,Male,3,4,Basic,4,Divorced,3,0,3,1,2,Executive,22370
0,49,Self Enquiry,1,9,Large Business,Male,4,2,Basic,4,Single,7,0,2,0,3,Executive,21237
0,28,Self Enquiry,1,11,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,2,Executive,21195
0,30,Self Enquiry,1,14,Salaried,Male,3,4,Deluxe,3,Married,3,1,3,0,1,Manager,25301
0,35,Self Enquiry,1,27,Large Business,Female,3,2,Basic,3,Divorced,2,0,1,1,1,Executive,21263
0,34,Self Enquiry,3,17,Small Business,Male,3,2,Standard,3,Married,2,1,4,1,2,Senior Manager,27058
0,20,Self Enquiry,1,32,Salaried,Female,3,2,Basic,3,Unmarried,3,1,5,1,1,Executive,21672
0,24,Self Enquiry,1,7,Salaried,Male,3,4,Basic,3,Divorced,3,0,4,0,2,Executive,19901
0,27,Self Enquiry,1,11,Salaried,Male,3,4,Basic,3,Unmarried,3,1,1,0,1,Executive,21553
0,56,Company Invited,1,15,Small Business,Male,3,5,Super Deluxe,4,Married,3,1,3,1,2,AVP,32255
1,22,Company Invited,1,17,Salaried,Female,3,5,Basic,3,Unmarried,3,0,4,1,1,Executive,21303
0,35,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,5,Unmarried,2,1,3,1,1,Manager,23216
0,60,Self Enquiry,1,25,Small Business,Male,4,4,Standard,3,Single,8,0,3,1,2,Senior Manager,29190
0,35,Company Invited,1,26,Small Business,Female,3,4,Deluxe,4,Married,6,0,3,1,1,Manager,23122
0,29,Company Invited,1,7,Small Business,Male,3,4,Basic,3,Single,2,1,4,0,1,Executive,20832
0,35,Company Invited,2,18,Salaried,Male,3,5,Deluxe,4,Divorced,6,0,5,0,2,Manager,23168
0,36,Self Enquiry,1,13,Salaried,Male,4,4,Basic,3,Divorced,2,1,3,1,2,Executive,22184
0,43,Self Enquiry,1,14,Small Business,Female,4,2,Deluxe,4,Divorced,8,1,1,0,1,Manager,21050
0,44,Self Enquiry,3,11,Small Business,Female,3,5,Standard,3,Single,5,0,3,1,1,Senior Manager,28909
0,37,Self Enquiry,1,9,Salaried,Female,3,4,Deluxe,4,Unmarried,2,1,3,1,1,Manager,24088
1,45,Self Enquiry,1,22,Small Business,Female,4,4,Standard,3,Divorced,3,0,3,0,2,Senior Manager,26656
0,29,Company Invited,1,9,Salaried,Male,3,5,Basic,3,Divorced,3,1,4,1,1,Executive,22545
0,52,Company Invited,1,13,Small Business,Female,3,5,Basic,3,Unmarried,2,0,5,1,2,Executive,21516
0,31,Company Invited,1,16,Small Business,Female,4,4,Deluxe,3,Unmarried,2,1,3,1,3,Manager,23373
1,30,Self Enquiry,1,14,Large Business,Female,3,4,Basic,3,Married,5,1,4,1,2,Executive,22017
0,29,Self Enquiry,1,7,Large Business,Male,3,4,Basic,5,Single,4,0,4,0,1,Executive,20758
0,26,Self Enquiry,1,7,Small Business,Female,3,4,Basic,4,Single,3,0,3,1,1,Executive,20774
0,33,Self Enquiry,3,15,Small Business,Male,3,2,Deluxe,3,Divorced,3,0,5,0,1,Manager,24887
0,59,Self Enquiry,1,30,Salaried,Male,3,4,Basic,3,Married,3,0,3,1,2,Executive,21050
1,33,Self Enquiry,1,14,Salaried,Male,4,4,Deluxe,3,Divorced,3,0,3,1,2,Manager,23561
1,40,Self Enquiry,1,30,Small Business,Male,4,4,Basic,5,Unmarried,2,0,3,0,3,Executive,22582
0,31,Self Enquiry,1,13,Large Business,Female,3,5,Deluxe,3,Divorced,2,0,4,1,2,Manager,23305
0,37,Self Enquiry,1,17,Large Business,Female,4,4,Standard,3,Divorced,5,0,3,0,3,Senior Manager,25772
0,47,Self Enquiry,2,7,Salaried,Female,3,4,Basic,5,Unmarried,8,0,5,1,1,Executive,22101
0,29,Company Invited,1,7,Salaried,Female,3,6,Deluxe,3,Divorced,2,0,3,1,1,Manager,25352
1,41,Self Enquiry,3,32,Small Business,Male,3,5,Standard,4,Unmarried,4,1,5,0,2,Senior Manager,27772
1,53,Self Enquiry,3,12,Salaried,Male,4,4,Standard,4,Unmarried,2,1,4,1,2,Senior Manager,27124
0,31,Self Enquiry,1,24,Small Business,Female,4,4,Standard,5,Divorced,3,1,4,0,3,Senior Manager,30594
0,40,Self Enquiry,1,25,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,3,0,1,Manager,23212
0,32,Company Invited,3,9,Salaried,Female,3,4,Standard,3,Married,3,1,1,1,1,Senior Manager,28530
0,42,Company Invited,3,17,Small Business,Male,3,6,Deluxe,4,Unmarried,3,0,1,1,1,Manager,24829
1,32,Company Invited,3,7,Salaried,Female,3,4,Basic,4,Single,3,1,5,1,2,Executive,20980
1,45,Self Enquiry,1,10,Salaried,Male,3,4,Basic,5,Divorced,6,0,5,1,2,Executive,21040
0,41,Company Invited,1,23,Salaried,Male,4,4,Basic,3,Married,2,0,3,1,3,Executive,22222
0,35,Self Enquiry,1,16,Salaried,Male,3,4,Standard,3,Married,2,0,5,1,2,Senior Manager,27178
0,41,Self Enquiry,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,3,Manager,23339
0,42,Company Invited,3,7,Small Business,Female,4,4,Deluxe,5,Married,2,0,3,0,2,Manager,22781
0,36,Company Invited,1,11,Salaried,Male,3,4,Deluxe,3,Unmarried,3,1,1,1,2,Manager,22927
0,52,Self Enquiry,2,12,Salaried,Male,3,4,Super Deluxe,4,Married,3,1,3,1,2,AVP,32704
0,39,Self Enquiry,3,9,Salaried,Female,3,4,Deluxe,5,Married,5,0,4,0,2,Manager,25571
0,35,Self Enquiry,3,22,Small Business,Female,4,4,Deluxe,5,Unmarried,3,0,1,1,3,Manager,24803
0,26,Self Enquiry,1,26,Small Business,Male,4,4,Basic,3,Divorced,5,0,5,1,3,Executive,22347
1,59,Self Enquiry,1,14,Small Business,Female,3,5,Standard,5,Divorced,2,1,4,1,1,Senior Manager,28686
0,41,Self Enquiry,1,7,Salaried,Male,3,4,Basic,4,Divorced,5,0,1,1,2,Executive,21065
0,37,Company Invited,3,14,Small Business,Female,3,2,Deluxe,5,Divorced,4,0,1,1,1,Manager,23317
0,49,Self Enquiry,1,11,Salaried,Male,3,4,Standard,3,Unmarried,3,0,5,1,2,Senior Manager,26576
0,28,Self Enquiry,3,18,Small Business,Female,4,2,Basic,3,Divorced,2,0,3,1,2,Executive,21212
0,52,Self Enquiry,1,18,Large Business,Female,3,5,Super Deluxe,4,Single,5,0,1,0,2,AVP,31820
0,19,Company Invited,1,7,Salaried,Female,4,4,Basic,3,Single,3,0,5,1,2,Executive,20289
0,36,Self Enquiry,1,7,Small Business,Female,3,5,Deluxe,3,Divorced,2,0,1,1,2,Manager,24041
0,28,Company Invited,3,9,Salaried,Male,3,6,Deluxe,3,Unmarried,5,0,4,1,2,Manager,23749
1,56,Self Enquiry,3,20,Small Business,Male,3,2,Super Deluxe,3,Single,8,1,3,1,2,AVP,32373
